Device Time, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Engine RPM(rpm),Engine Load(%),Engine Load(Absolute)(%)
16-Apr-2017 15:27:31.058,1.76333308,7.74130201,5.74744797,0.01813793,0,673.25,34.50980377,17.25490189
16-Apr-2017 15:27:32.060,1.53341126,7.81794262,5.55584669,0.00909448,0,671,34.50980377,17.25490189
16-Apr-2017 15:27:33.061,1.49509096,7.5880208,5.78576851,0.00356632,0,671.75,34.90196228,17.25490189
16-Apr-2017 15:27:34.059,1.53341126,7.70298147,6.01569033,0.02748317,0,670.25,34.50980377,17.25490189
16-Apr-2017 15:27:35.057,1.57173157,7.62634087,6.05401039,0.02442163,0,671.75,34.50980377,17.25490189
16-Apr-2017 15:27:36.061,1.45677066,7.74130201,6.05401039,0.06753296,0,669.5,34.90196228,17.25490189
16-Apr-2017 15:27:37.057,-6.24561214,6.51505184,4.78944016,0.06051427,0,670.25,34.50980377,17.25490189
16-Apr-2017 15:27:38.059,-8.16162777,5.71032524,4.21463585,0.1215356,0,672.5,34.90196228,17.25490189
16-Apr-2017 15:27:39.058,1.76333308,5.71032524,8.19994831,0.05332607,0,673.25,34.90196228,17.25490189
16-Apr-2017 15:27:40.055,1.07356751,5.90192699,8.73643208,0.0992921,0,666.25,34.90196228,17.64705849
16-Apr-2017 15:27:41.052,0.92028624,6.20848942,7.58682299,0.02271336,0,657,35.29411697,18.03921509
16-Apr-2017 15:27:42.061,1.22684872,3.83262992,9.04299545,0.02796823,0,642.75,38.03921509,18.43137169
16-Apr-2017 15:27:43.055,1.45677066,3.6027081,9.73276043,0.08728749,0,689,43.13725662,26.27450943
16-Apr-2017 15:27:44.055,-0.11436218,6.59169245,7.51018238,0.03768641,0,757,46.27450943,24.31372643
16-Apr-2017 15:27:45.058,0.03891907,6.85993481,6.9353776,0.01339161,0,742.75,43.92156982,23.52941132
16-Apr-2017 15:27:46.050,-0.22932312,6.36177063,7.77842474,0.04359716,0,741.25,43.13725662,23.52941132
16-Apr-2017 15:27:47.060,-2.22197938,2.7979815,10.6524477,-0.12146884,0,784.25,45.88235474,28.23529434
16-Apr-2017 15:27:48.058,-0.99572939,6.24680948,7.77842474,0.04100472,0,978.75,47.45098114,24.70588303
16-Apr-2017 15:27:49.052,-0.11436218,6.85993481,7.12697935,0.02743071,0,800.75,40.7843132,23.13725471
16-Apr-2017 15:27:50.052,0.65204406,7.12817669,6.97369814,0.03769761,4,732,42.35294342,23.13725471
16-Apr-2017 15:27:51.053,0.23052064,7.16649723,7.12697935,0.04954857,4,706.25,41.5686264,23.13725471
16-Apr-2017 15:27:52.055,1.61005187,6.32345009,8.16162777,0.08418077,3,724,41.5686264,21.96078491
16-Apr-2017 15:27:53.055,-0.34428406,6.82161427,7.16529989,0.02809435,3,782,43.92156982,26.27450943
16-Apr-2017 15:27:54.052,-0.38260436,7.62634087,6.28393269,0.0270682,3,737.5,43.92156982,24.31372643
16-Apr-2017 15:27:55.051,0.23052064,7.62634087,6.5138545,0.04164761,0,801.5,46.66666794,28.23529434
16-Apr-2017 15:27:56.057,0.03891907,7.2814579,6.97369814,0.04676157,4,992,48.62745285,25.09803963
16-Apr-2017 15:27:57.055,-1.22565126,7.05153608,7.62514353,0.08505219,8,1124,47.84313965,24.31372643
16-Apr-2017 15:27:58.055,0.69036436,6.66833305,7.05033875,0.01072788,8,1236.5,46.27450943,23.13725471
16-Apr-2017 15:27:59.055,0.65204406,6.51505184,7.97002602,0.03937763,12,1441.25,44.70588303,22.35294151
16-Apr-2017 15:28:00.052,0.03891907,6.17016888,8.00834656,0.04955083,13,1334.25,30.58823586,13.33333302
16-Apr-2017 15:28:01.051,0.84364563,6.05520821,7.85506535,0.03366464,13,896,34.50980377,21.96078491
16-Apr-2017 15:28:02.056,-0.459245,7.08985662,6.28393269,-0.0141319,15,963.25,38.4313736,20.3921566
16-Apr-2017 15:28:03.051,-0.26764342,6.74497366,7.35690117,0.03678817,16,1005.25,37.25490189,19.2156868
Device Time, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Engine RPM(rpm),Engine Load(%),Engine Load(Absolute)(%)
16-Apr-2017 15:28:04.746,-1.53221369,8.50770855,5.7091279,0.07503229,15,969.5,38.03921509,20
16-Apr-2017 15:28:05.738,-0.65084654,6.40009117,7.43354177,0.02110821,17,1008.5,36.86274719,19.2156868
16-Apr-2017 15:28:06.741,-0.34428406,5.51872396,8.54483128,0.05649918,15,917.75,37.25490189,21.1764698
16-Apr-2017 15:28:07.738,0.11555969,4.40743446,8.8513937,0.02702039,14,825.75,40.39215851,23.52941132
16-Apr-2017 15:28:08.738,0.57540345,3.75598931,9.00467491,0.01528662,12,1079.5,37.64706039,16.47058868
16-Apr-2017 15:28:09.738,0.11555969,-0.68916684,10.30756569,0.07213193,10,965.5,35.68627548,18.8235302
16-Apr-2017 15:28:10.738,1.11188781,4.33079386,9.38787746,0.07896775,7,746,41.17647171,25.88235283
16-Apr-2017 15:28:11.744,1.53341126,6.13184881,8.00834656,0.05897778,6,778.75,43.52941132,23.13725471
16-Apr-2017 15:28:12.737,0.03891907,6.40009117,7.7401042,0.04280216,5,1032,56.47058868,34.90196228
16-Apr-2017 15:28:13.744,0.00059875,5.36544228,8.23826885,0.02118462,9,1460.75,57.25490189,30.19607925
16-Apr-2017 15:28:14.738,-0.1526825,6.32345009,7.7401042,0.05619532,12,1739,55.29411697,27.84313774
16-Apr-2017 15:28:15.738,0.53708315,6.59169245,7.54850292,0.04202479,14,1516.25,60,38.03921509
16-Apr-2017 15:28:16.739,1.80165339,7.2814579,6.4372139,0.0265941,18,1309.25,64.31372833,38.82352829
16-Apr-2017 15:28:17.739,2.10821605,6.17016888,7.16529989,0.00656229,20,1310,69.80392456,37.64706039
16-Apr-2017 15:28:18.739,1.91661441,5.94024706,8.23826885,0.07259959,20,1352.25,51.76470566,13.33333302
16-Apr-2017 15:28:19.738,1.95493472,7.24313784,6.70545578,0.04470879,22,1273.25,29.41176605,20.3921566
16-Apr-2017 15:28:20.741,1.49509096,6.01688766,7.89338541,0.04215175,22,1355.25,41.17647171,22.35294151
16-Apr-2017 15:28:21.740,1.34180975,5.67200518,8.16162777,0.04134148,22,1403.75,46.66666794,25.09803963
16-Apr-2017 15:28:22.738,4.29247379,0.92028624,10.34588528,0.16464263,22,1438.25,48.23529434,24.70588303
16-Apr-2017 15:28:23.738,0.03891907,0.23052064,9.73276043,0.01141256,22,1396,36.07843018,17.25490189
16-Apr-2017 15:28:24.738,-1.37893248,2.33813787,9.57947922,0.03394836,23,1499,49.01960754,28.23529434
16-Apr-2017 15:28:25.738,-1.49389338,3.10454416,9.8477211,0.08250672,23,1522.5,52.54901886,28.62745094
16-Apr-2017 15:28:26.738,-1.60885441,3.79430962,10.11596394,0.13248354,25,1328.75,62.35294342,39.60784149
16-Apr-2017 15:28:27.739,-1.11069036,3.48774719,9.34955788,0.04249948,26,1286.5,68.62744904,38.03921509
16-Apr-2017 15:28:28.739,-1.03404963,3.25782537,9.50283909,0.04844373,28,1271,61.17647171,35.29411697
16-Apr-2017 15:28:29.739,-1.64717472,2.8363018,9.69443989,0.0622471,29,1315.5,31.76470566,10.5882349
16-Apr-2017 15:28:30.738,-1.64717472,2.98958302,9.46451855,0.04460722,29,1336.5,37.25490189,24.70588303
16-Apr-2017 15:28:31.738,-1.41725278,3.33446598,9.38787746,0.04476744,28,1460.75,55.68627548,32.94117737
16-Apr-2017 15:28:32.739,-1.34061217,3.44942689,9.46451855,0.05491513,28,1407,62.35294342,34.90196228
16-Apr-2017 15:28:33.743,-1.53221369,2.98958302,9.77108097,0.07225579,30,1380.25,39.2156868,14.11764717
16-Apr-2017 15:28:34.739,-1.41725278,2.91294241,9.46451855,0.03872949,31,1364.75,40,23.92156792
16-Apr-2017 15:28:35.739,-1.34061217,2.91294241,8.96635437,-0.01030701,31,1334.25,47.84313965,12.15686321
16-Apr-2017 15:28:36.738,-6.39889336,3.6410284,7.39522171,0.08272511,30,1396,29.01960754,20.7843132
16-Apr-2017 15:28:37.739,-6.16897154,3.71766901,7.3185811,0.06572217,30,1516.25,54.50980377,30.98039246
16-Apr-2017 15:28:38.740,-5.09600258,3.29614568,7.0120182,-0.03566486,32,1425.75,48.62745285,23.92156792
16-Apr-2017 15:28:39.740,-5.05768251,6.24680948,8.96635437,0.24647433,31,1455.25,51.76470566,29.80392075
16-Apr-2017 15:28:40.739,0.88196594,4.445755,3.3332684,-0.40749091,33,1439,55.29411697,28.62745094
16-Apr-2017 15:28:41.743,-0.61252624,7.43473959,7.08865929,0.06800658,33,1447.5,43.52941132,23.13725471
16-Apr-2017 15:28:42.744,0.38380188,7.5880208,6.13065147,0.01417804,35,1460,47.45098114,23.13725471
16-Apr-2017 15:28:43.738,0.15388,7.43473959,6.47553396,0.02415866,33,1457.75,42.35294342,19.2156868
16-Apr-2017 15:28:44.740,0.26884094,7.08985662,5.97736979,-0.03530729,33,1477.25,44.31372452,22.74509811
16-Apr-2017 15:28:45.740,-0.57420594,7.16649723,7.3185811,0.06478423,34,1435,27.45098114,8.62745094
16-Apr-2017 15:28:46.741,-0.61252624,7.24313784,7.28026056,0.06771332,33,1184.25,25.09803963,13.33333302
16-Apr-2017 15:28:47.738,-0.03772156,7.05153608,7.47186232,0.06629485,33,1228,28.62745094,19.2156868
16-Apr-2017 15:28:48.738,-1.22565126,6.63001299,7.8167448,0.07127601,32,1407,29.01960754,9.8039217
16-Apr-2017 15:28:49.741,-0.95740908,6.09352827,8.23826885,0.06809157,31,1203.75,25.49019623,11.76470566
16-Apr-2017 15:28:50.740,0.23052064,5.48040342,8.46819019,0.04749233,30,1196.75,26.27450943,12.54901981
16-Apr-2017 15:28:51.739,-0.07604187,6.01688766,7.8167448,0.02456516,30,1186.5,26.27450943,12.54901981
16-Apr-2017 15:28:52.740,0.53708315,5.09720039,8.92803383,0.06840307,29,1125,27.05882454,13.33333302
16-Apr-2017 15:28:53.739,1.18852842,4.71399736,8.62147141,0.02793819,26,1003,30.19607925,17.25490189
16-Apr-2017 15:28:54.739,1.22684872,6.97489548,9.38787746,0.21772891,21,863.25,35.29411697,20
16-Apr-2017 15:28:55.740,2.45309877,7.31977844,5.97736979,0.01425922,17,880.25,36.47058868,19.6078434
16-Apr-2017 15:28:56.744,1.45677066,6.85993481,3.94639349,-0.16071022,17,1135.75,46.27450943,35.68627548
16-Apr-2017 15:28:57.740,3.06622386,7.5880208,5.86240911,0.04521364,16,1524,63.13725662,36.47058868
16-Apr-2017 15:28:58.740,2.06989574,6.70665359,7.7401042,0.08409506,21,1519.5,62.74509811,34.90196228
16-Apr-2017 15:28:59.741,3.6027081,9.08251286,6.32225275,0.2053377,21,1533.5,67.84313965,40
16-Apr-2017 15:29:00.738,2.37645817,7.01321602,6.9353776,0.05320495,25,1480.25,58.4313736,29.41176414
16-Apr-2017 15:29:01.740,2.0315752,7.16649723,8.27658844,0.15406471,27,1280.25,57.64706039,33.72549057
16-Apr-2017 15:29:02.739,1.45677066,6.7832942,8.19994831,0.11392838,27,1257,43.92156982,18.43137169
16-Apr-2017 15:29:03.746,-0.22932312,5.86360645,8.65979195,0.08533126,27,1260,48.23529434,29.80392075
16-Apr-2017 15:29:04.746,-0.22932312,5.86360645,8.65979195,0.08533126,28,1222.5,30.58823586,11.37254906
16-Apr-2017 15:29:05.740,-0.22932312,5.86360645,8.65979195,0.08533126,29,1175.75,27.45098114,12.94117641
16-Apr-2017 15:29:06.745,-0.22932312,5.86360645,8.65979195,0.08533126,27,1142,27.84313774,13.72549057
16-Apr-2017 15:29:07.745,-0.22932312,5.86360645,8.65979195,0.08533126,25,983.5,30.58823586,16.86274529
16-Apr-2017 15:29:08.745,-0.22932312,5.86360645,8.65979195,0.08533126,23,988.25,32.54901886,16.86274529
16-Apr-2017 15:29:09.745,-0.22932312,5.86360645,8.65979195,0.08533126,21,1197.5,52.15686417,35.29411697
16-Apr-2017 15:29:10.744,-0.22932312,5.86360645,8.65979195,0.08533126,21,1349,53.72549057,30.98039246
16-Apr-2017 15:29:11.742,-0.22932312,5.86360645,8.65979195,0.08533126,23,1407,58.03921509,32.54901886
16-Apr-2017 15:29:12.744,-0.22932312,5.86360645,8.65979195,0.08533126,23,1385,50.58823776,25.49019623
16-Apr-2017 15:29:13.745,-0.22932312,5.86360645,8.65979195,0.08533126,25,1220.25,51.37255096,28.23529434
16-Apr-2017 15:29:14.744,-0.22932312,5.86360645,8.65979195,0.08533126,27,1215.5,47.05882263,21.1764698
16-Apr-2017 15:29:15.741,-0.22932312,5.86360645,8.65979195,0.08533126,27,1214.75,44.70588303,25.09803963
16-Apr-2017 15:29:16.741,-0.22932312,5.86360645,8.65979195,0.08533126,29,1232.75,50.58823776,27.05882263
16-Apr-2017 15:29:17.745,-0.22932312,5.86360645,8.65979195,0.08533126,29,1272.5,50.58823776,26.66666603
16-Apr-2017 15:29:18.746,-0.22932312,5.86360645,8.65979195,0.08533126,29,1306.25,45.09804153,11.76470566
16-Apr-2017 15:29:19.745,-0.22932312,5.86360645,8.65979195,0.08533126,29,1362.5,27.84313774,19.2156868
16-Apr-2017 15:29:20.745,-0.22932312,5.86360645,8.65979195,0.08533126,31,1435.75,41.5686264,23.13725471
16-Apr-2017 15:29:21.745,-0.22932312,5.86360645,8.65979195,0.08533126,31,1438.25,34.50980377,12.94117641
16-Apr-2017 15:29:22.745,-0.22932312,5.86360645,8.65979195,0.08533126,31,1389.75,25.09803963,9.8039217
16-Apr-2017 15:29:23.745,-0.22932312,5.86360645,8.65979195,0.08533126,32,1283.5,24.31372643,11.37254906
16-Apr-2017 15:29:24.745,-0.22932312,5.86360645,8.65979195,0.08533126,32,1267,25.09803963,11.76470566
16-Apr-2017 15:29:25.740,-0.22932312,5.86360645,8.65979195,0.08533126,32,1272.5,25.09803963,11.37254906
16-Apr-2017 15:29:26.747,-0.22932312,5.86360645,8.65979195,0.08533126,30,1159.25,25.88235283,12.94117641
16-Apr-2017 15:29:27.745,-0.22932312,5.86360645,8.65979195,0.08533126,28,1003.75,29.80392265,18.43137169
16-Apr-2017 15:29:28.743,-0.22932312,5.86360645,8.65979195,0.08533126,20,792,38.03921509,22.35294151
16-Apr-2017 15:29:29.746,-0.22932312,5.86360645,8.65979195,0.08533126,16,923.25,39.60784531,19.2156868
16-Apr-2017 15:29:30.745,-0.22932312,5.86360645,8.65979195,0.08533126,16,946,43.13725662,27.45098114
16-Apr-2017 15:29:31.744,-0.22932312,5.86360645,8.65979195,0.08533126,16,1325,56.86274719,33.33333206
16-Apr-2017 15:29:32.744,-0.22932312,5.86360645,8.65979195,0.08533126,18,1482,60.39215851,36.07843018
16-Apr-2017 15:29:33.744,-0.22932312,5.86360645,8.65979195,0.08533126,20,1540.5,64.31372833,36.86274338
16-Apr-2017 15:29:34.753,-0.22932312,5.86360645,8.65979195,0.08533126,19,1534.25,65.49019623,33.33333206
16-Apr-2017 15:29:35.753,-0.22932312,5.86360645,8.65979195,0.08533126,21,1466.25,64.70588684,38.03921509
